txid	height	timestamp	amount_atomic	new_address	new_amount_atomic	new_txid	status
ddbecfdebae7f8d4807647b26339124555448e35aa0130d16561d3cf635e589d	1772452	1772134518	11000	XEQTBRS3uFaUzqkYM7i7yy1e8CvKCBqDKZk42ePxHRdFCPAdSbgfbsi94N8sSAcHurcqowBEwEivbc3KTBudokK73Pje3GXZmg	1100000000		1
6b6317659a7cc55802082c4c2903e6b3d7f1c7c2a482bdcf8c8efdb870ae0f06	1772453	1772134713	12137	XEQTBRS3uFaUzqkYM7i7yy1e8CvKCBqDKZk42ePxHRdFCPAdSbgfbsi94N8sSAcHurcqowBEwEivbc3KTBudokK73Pje3GXZmg	1213700000		1
6a3788e0db9ee19a3c79daf3a51a21bb270e25dc87499ceee3e91198c10462ad	1772465	1772135850	12156	XEQTBRS3uFaUzqkYM7i7yy1e8CvKCBqDKZk42ePxHRdFCPAdSbgfbsi94N8sSAcHurcqowBEwEivbc3KTBudokK73Pje3GXZmg	1215600000		1
65234e9d60651fe8e50809cc2cdcaa3055b300f52b1f377cf5d1ad5bbce84016	1772476	1772137084	171900	XEQTBRS3uFaUzqkYM7i7yy1e8CvKCBqDKZk42ePxHRdFCPAdSbgfbsi94N8sSAcHurcqowBEwEivbc3KTBudokK73Pje3GXZmg	17190000000		1
72f6420c33cd9c4ffeda2ccb27bd2fbcc4256e412203de85246427467e64ab6d	1772476	1772137084	11670	XEQTBRS3uFaUzqkYM7i7yy1e8CvKCBqDKZk42ePxHRdFCPAdSbgfbsi94N8sSAcHurcqowBEwEivbc3KTBudokK73Pje3GXZmg	1167000000		1
1d605aa1f6fa0f5cf63736599f5dd51f94d4ed9aeedb643144687f138941e01a	1772497	1772139943	172000	XEQTBRS3uFaUzqkYM7i7yy1e8CvKCBqDKZk42ePxHRdFCPAdSbgfbsi94N8sSAcHurcqowBEwEivbc3KTBudokK73Pje3GXZmg	17200000000		1
8ea1b113ac9cd5fe4f9c42b1214e62a1e9ed945f9bd875ba2422b2b4535c455b	1772497	1772139943	11100	XEQTBRS3uFaUzqkYM7i7yy1e8CvKCBqDKZk42ePxHRdFCPAdSbgfbsi94N8sSAcHurcqowBEwEivbc3KTBudokK73Pje3GXZmg	1110000000		1
b3b2212ba851e0426d75d3245b476080d0c617456501712709a36da9dd0c1442	1772497	1772139943	20000	XEQTBRS3uFaUzqkYM7i7yy1e8CvKCBqDKZk42ePxHRdFCPAdSbgfbsi94N8sSAcHurcqowBEwEivbc3KTBudokK73Pje3GXZmg	2000000000		1
551816fe536957daee8ff59d3d5f6bcf3aab0ff586ee080e5747bb903199f4a9	1772511	1772141411	10000	XEQTBRS3uFaUzqkYM7i7yy1e8CvKCBqDKZk42ePxHRdFCPAdSbgfbsi94N8sSAcHurcqowBEwEivbc3KTBudokK73Pje3GXZmg	1000000000		1
67d0161631116c8204632f2b891668bb985a5e822cb1e7ecaacf7e4b7e1ec186	1772529	1772143764	21100	XEQTBRS3uFaUzqkYM7i7yy1e8CvKCBqDKZk42ePxHRdFCPAdSbgfbsi94N8sSAcHurcqowBEwEivbc3KTBudokK73Pje3GXZmg	2110000000		1
f0dba70a07dc37979911be02603d40318ba8e6bb8db5dffd71d30e6566ae046c	1772530	1772144297	10000	XEQTJ5NTrvvJW9bE2YMWPLCjCjmk1f9tWXYtJaAecmNxXnFrwDsvcJrj6h1Y59geABJHDfpZm9pz5jQ2NNp3j3TX6r8aV6dimq	1000000000		1
f531a0408f65b39b42dbd3774f269314592c244a24ef629728b05c39c6038792	1772530	1772144297	500000	XEQTBRS3uFaUzqkYM7i7yy1e8CvKCBqDKZk42ePxHRdFCPAdSbgfbsi94N8sSAcHurcqowBEwEivbc3KTBudokK73Pje3GXZmg	50000000000		1
